,Dog ID,User ID,Gender,Birthday,Breed,Breed_Type,Breed_Group,Weight,Dog_Fixed,DNA_Tested,Dimension,Sign_in_Count
7929,fd709e88-7144-11e5-ba71-058fbc01cf0b,ce71a58c-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,70.0,1.0,0.0,0,7.0
7930,fd709faa-7144-11e5-ba71-058fbc01cf0b,ce71ce04-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,20.0,1.0,0.0,0,4.0
7931,fd70a068-7144-11e5-ba71-058fbc01cf0b,ce71ceb8-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Labrador Retriever,Pure Breed,Sporting,50.0,1.0,0.0,0,8.0
7932,fd70a0cc-7144-11e5-ba71-058fbc01cf0b,ce71d00c-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Briard,Pure Breed,Herding,50.0,0.0,0.0,protodog,7.0
7933,fd70a194-7144-11e5-ba71-058fbc01cf0b,ce71cf12-7144-11e5-ba71-058fbc01cf0b,male,2007.0,German Shepherd Dog,Pure Breed,Herding,90.0,1.0,0.0,0,3.0
7934,fd70a252-7144-11e5-ba71-058fbc01cf0b,ce71d0ca-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Miniature Schnauzer-Poodle Mix,Cross Breed,0,20.0,1.0,0.0,renaissance-dog,12.0
7935,fd70a2b6-7144-11e5-ba71-058fbc01cf0b,ce71d12e-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,9.0
7936,fd70a31a-7144-11e5-ba71-058fbc01cf0b,ce71cfa8-7144-11e5-ba71-058fbc01cf0b,female,2007.0,German Shepherd Dog-Siberian Husky Mix,Cross Breed,0,70.0,1.0,0.0,0,2.0
7937,fd70a432-7144-11e5-ba71-058fbc01cf0b,ce71d250-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Labrador Retriever,Pure Breed,Sporting,70.0,1.0,0.0,0,4.0
7938,fd70a658-7144-11e5-ba71-058fbc01cf0b,ce71d1ec-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,renaissance-dog,7.0
7939,fd70a716-7144-11e5-ba71-058fbc01cf0b,ce71d2aa-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Pembroke Welsh Corgi,Pure Breed,Herding,20.0,1.0,0.0,ace,4.0
7940,fd70a77a-7144-11e5-ba71-058fbc01cf0b,ce71d30e-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,100.0,1.0,0.0,charmer,4.0
7941,fd70a7de-7144-11e5-ba71-058fbc01cf0b,ce71d368-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,32.0
7942,fd70a8a6-7144-11e5-ba71-058fbc01cf0b,ce71d48a-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Great Dane,Pure Breed,Working,150.0,1.0,0.0,0,1.0
7943,fd70a90a-7144-11e5-ba71-058fbc01cf0b,ce71d4e4-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,0,2.0
7944,fd70a96e-7144-11e5-ba71-058fbc01cf0b,ce71d5a2-7144-11e5-ba71-058fbc01cf0b,male,2014.0,Basset Hound,Pure Breed,Hound,20.0,1.0,0.0,protodog,11.0
7945,fd70a9d2-7144-11e5-ba71-058fbc01cf0b,ce71d606-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Border Collie,Pure Breed,Herding,30.0,1.0,0.0,protodog,10.0
7946,fd70aa36-7144-11e5-ba71-058fbc01cf0b,ce71d6a6-7144-11e5-ba71-058fbc01cf0b,male,2008.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,100.0,1.0,0.0,0,3.0
7947,fd70aafe-7144-11e5-ba71-058fbc01cf0b,ce71d548-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Labrador Retriever,Pure Breed,Sporting,60.0,1.0,0.0,charmer,8.0
7948,fd70ab62-7144-11e5-ba71-058fbc01cf0b,ce71d7c8-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Australian Cattle Dog,Pure Breed,Herding,30.0,1.0,0.0,socialite,6.0
7949,fd70ac2a-7144-11e5-ba71-058fbc01cf0b,ce71682e-7144-11e5-ba71-058fbc01cf0b,female,2003.0,Border Collie-Australian Shepherd Mix,Cross Breed,0,30.0,1.0,0.0,0,13.0
7950,fd70ac84-7144-11e5-ba71-058fbc01cf0b,ce71d82c-7144-11e5-ba71-058fbc01cf0b,male,2013.0,German Shepherd Dog,Pure Breed,Herding,70.0,1.0,0.0,protodog,1.0
7951,fd70ace8-7144-11e5-ba71-058fbc01cf0b,ce71d886-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Maltese-Yorkshire Terrier Mix,Cross Breed,0,0.0,1.0,0.0,protodog,9.0
7952,fd70ad42-7144-11e5-ba71-058fbc01cf0b,ce6cc4c2-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Shih Tzu,Pure Breed,Toy,190.0,1.0,0.0,0,3.0
7953,fd70ada6-7144-11e5-ba71-058fbc01cf0b,ce71d944-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,2.0
7954,fd70ae00-7144-11e5-ba71-058fbc01cf0b,ce71d8ea-7144-11e5-ba71-058fbc01cf0b,male,2006.0,Basset Hound,Pure Breed,Hound,40.0,1.0,0.0,0,2.0
7955,fd70b102-7144-11e5-ba71-058fbc01cf0b,ce71da02-7144-11e5-ba71-058fbc01cf0b,male,2011.0,American Pit Bull Terrier,Pure Breed,0,90.0,1.0,0.0,renaissance-dog,6.0
7956,fd70b15c-7144-11e5-ba71-058fbc01cf0b,ce716c02-7144-11e5-ba71-058fbc01cf0b,male,2008.0,Bedlington Terrier,Pure Breed,Terrier,20.0,1.0,0.0,0,14.0
7957,fd70b31e-7144-11e5-ba71-058fbc01cf0b,ce71da66-7144-11e5-ba71-058fbc01cf0b,female,2006.0,Labradoodle,Popular Hybrid,0,60.0,1.0,0.0,0,10.0
7958,fd70b382-7144-11e5-ba71-058fbc01cf0b,ce71dac0-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Golden Retriever,Pure Breed,Sporting,50.0,1.0,0.0,0,7.0
7959,fd70b6fc-7144-11e5-ba71-058fbc01cf0b,ce71db7e-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Pug,Pure Breed,Toy,10.0,1.0,0.0,0,3.0
7960,fd70b7ba-7144-11e5-ba71-058fbc01cf0b,ce71dbd8-7144-11e5-ba71-058fbc01cf0b,female,2007.0,Shetland Sheepdog,Pure Breed,Herding,20.0,1.0,0.0,charmer,9.0
7961,fd70b846-7144-11e5-ba71-058fbc01cf0b,ce71da66-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Labradoodle,Popular Hybrid,0,40.0,1.0,0.0,0,10.0
7962,fd70bb5c-7144-11e5-ba71-058fbc01cf0b,ce71dc3c-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Poodle,Pure Breed,Non-Sporting,40.0,1.0,0.0,charmer,5.0
7963,fd70bc74-7144-11e5-ba71-058fbc01cf0b,ce71dd54-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Weimaraner-Beagle Mix,Cross Breed,0,40.0,1.0,0.0,0,4.0
7964,fd70c03e-7144-11e5-ba71-058fbc01cf0b,ce71d3cc-7144-11e5-ba71-058fbc01cf0b,male,2005.0,French Bulldog,Pure Breed,Non-Sporting,20.0,0.0,0.0,0,8.0
7965,fd70c2e6-7144-11e5-ba71-058fbc01cf0b,ce71de76-7144-11e5-ba71-058fbc01cf0b,male,2013.0,Cane Corso,Pure Breed,Working,100.0,0.0,0.0,0,1.0
7966,fd70c3cc-7144-11e5-ba71-058fbc01cf0b,ce71df34-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,100.0,1.0,0.0,0,3.0
7967,fd70c70a-7144-11e5-ba71-058fbc01cf0b,ce71ded0-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Golden Retriever-Pembroke Welsh Corgi Mix,Cross Breed,0,30.0,1.0,0.0,0,9.0
7968,fd70c9c6-7144-11e5-ba71-058fbc01cf0b,ce71df8e-7144-11e5-ba71-058fbc01cf0b,male,2008.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,ace,2.0
7969,fd70cff2-7144-11e5-ba71-058fbc01cf0b,ce71e10a-7144-11e5-ba71-058fbc01cf0b,female,2004.0,Pug,Pure Breed,Toy,10.0,1.0,0.0,renaissance-dog,3.0
7970,fd70d056-7144-11e5-ba71-058fbc01cf0b,ce71e164-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Yorkshire Terrier-Shih Tzu Mix,Cross Breed,0,10.0,1.0,0.0,charmer,14.0
7971,fd70d11e-7144-11e5-ba71-058fbc01cf0b,ce71e27c-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,charmer,15.0
7972,fd70d182-7144-11e5-ba71-058fbc01cf0b,ce71e222-7144-11e5-ba71-058fbc01cf0b,male,2003.0,Border Collie,Pure Breed,Herding,40.0,1.0,0.0,0,10.0
7973,fd70d1e6-7144-11e5-ba71-058fbc01cf0b,ce71e2e0-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,socialite,18.0
7974,fd70d24a-7144-11e5-ba71-058fbc01cf0b,ce71e3f8-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,renaissance-dog,2.0
7975,fd70d2ae-7144-11e5-ba71-058fbc01cf0b,ce71de12-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,socialite,16.0
7976,fd70d312-7144-11e5-ba71-058fbc01cf0b,ce71e4b6-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Belgian Malinois,Pure Breed,Herding,50.0,1.0,0.0,charmer,3.0
7977,fd70d376-7144-11e5-ba71-058fbc01cf0b,ce70917e-7144-11e5-ba71-058fbc01cf0b,female,2005.0,Golden Retriever,Pure Breed,Sporting,60.0,1.0,0.0,0,4.0
7978,fd70d3da-7144-11e5-ba71-058fbc01cf0b,ce71e452-7144-11e5-ba71-058fbc01cf0b,male,2003.0,Labrador Retriever,Pure Breed,Sporting,70.0,1.0,0.0,0,5.0
7979,fd70d43e-7144-11e5-ba71-058fbc01cf0b,ce71e510-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Bichon Frise-Poodle Mix,Cross Breed,0,10.0,1.0,0.0,0,7.0
7980,fd70d506-7144-11e5-ba71-058fbc01cf0b,ce71e632-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Bullmastiff-Labrador Retriever Mix,Cross Breed,0,80.0,0.0,0.0,ace,8.0
7981,fd70d56a-7144-11e5-ba71-058fbc01cf0b,ce71e5ce-7144-11e5-ba71-058fbc01cf0b,male,2005.0,West Highland White Terrier,Pure Breed,Terrier,20.0,1.0,0.0,0,1.0
7982,fd70d5ce-7144-11e5-ba71-058fbc01cf0b,ce71e970-7144-11e5-ba71-058fbc01cf0b,male,2014.0,Coton de Tulear,Pure Breed,0,0.0,0.0,0.0,0,2.0
7983,fd70d696-7144-11e5-ba71-058fbc01cf0b,ce71e90c-7144-11e5-ba71-058fbc01cf0b,female,2008.0,Poodle,Pure Breed,Non-Sporting,0.0,1.0,0.0,0,1.0
7984,fd70d6fa-7144-11e5-ba71-058fbc01cf0b,ce71e9d4-7144-11e5-ba71-058fbc01cf0b,male,2008.0,Poodle,Pure Breed,Non-Sporting,50.0,1.0,0.0,socialite,9.0
7985,fd70d7c2-7144-11e5-ba71-058fbc01cf0b,ce71eace-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Siberian Husky,Pure Breed,Working,40.0,1.0,0.0,0,8.0
7986,fd70d81c-7144-11e5-ba71-058fbc01cf0b,ce71e8a8-7144-11e5-ba71-058fbc01cf0b,male,2007.0,Cockapoo,Popular Hybrid,0,20.0,1.0,0.0,ace,12.0
7987,fd70d880-7144-11e5-ba71-058fbc01cf0b,ce71eb64-7144-11e5-ba71-058fbc01cf0b,male,2013.0,American Eskimo Dog-Shiba Inu Mix,Cross Breed,0,20.0,1.0,0.0,0,5.0
7988,fd70d8e4-7144-11e5-ba71-058fbc01cf0b,ce6d59aa-7144-11e5-ba71-058fbc01cf0b,male,2007.0,Golden Retriever-Poodle Mix,Cross Breed,0,80.0,1.0,0.0,0,10.0
7989,fd70da6a-7144-11e5-ba71-058fbc01cf0b,ce71eccc-7144-11e5-ba71-058fbc01cf0b,female,2008.0,Boxer,Pure Breed,Working,40.0,1.0,0.0,socialite,10.0
7990,fd70dace-7144-11e5-ba71-058fbc01cf0b,ce6f02c8-7144-11e5-ba71-058fbc01cf0b,male,2007.0,Cavalier King Charles Spaniel,Pure Breed,Toy,20.0,1.0,0.0,0,1.0
7991,fd70db32-7144-11e5-ba71-058fbc01cf0b,ce71ee98-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Chihuahua-Maltese Mix,Cross Breed,0,0.0,1.0,0.0,0,1.0
7992,fd70db96-7144-11e5-ba71-058fbc01cf0b,ce71ef2e-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Soft Coated Wheaten Terrier,Pure Breed,Terrier,30.0,1.0,0.0,expert,5.0
7993,fd70dcb8-7144-11e5-ba71-058fbc01cf0b,ce71f0f0-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Cairn Terrier,Pure Breed,Terrier,20.0,1.0,0.0,0,2.0
7994,fd70dd1c-7144-11e5-ba71-058fbc01cf0b,ce71f186-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,60.0,1.0,0.0,ace,5.0
7995,fd70de48-7144-11e5-ba71-058fbc01cf0b,ce71f21c-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Golden Retriever,Pure Breed,Sporting,50.0,1.0,0.0,0,3.0
7996,fd70df06-7144-11e5-ba71-058fbc01cf0b,ce71f33e-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Australian Shepherd,Pure Breed,Herding,40.0,1.0,0.0,0,3.0
7997,fd70df6a-7144-11e5-ba71-058fbc01cf0b,ce6d89b6-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Labrador Retriever-Border Collie Mix,Cross Breed,0,80.0,1.0,0.0,protodog,14.0
7998,fd70e032-7144-11e5-ba71-058fbc01cf0b,ce71e39e-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,ace,6.0
7999,fd70e0fa-7144-11e5-ba71-058fbc01cf0b,ce71f500-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Pembroke Welsh Corgi,Pure Breed,Herding,30.0,1.0,0.0,renaissance-dog,16.0
8000,fd70e1b8-7144-11e5-ba71-058fbc01cf0b,ce71f0f0-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Soft Coated Wheaten Terrier,Pure Breed,Terrier,40.0,1.0,0.0,0,2.0
8001,fd70e21c-7144-11e5-ba71-058fbc01cf0b,ce71e33a-7144-11e5-ba71-058fbc01cf0b,male,2009.0,West Highland White Terrier,Pure Breed,Terrier,10.0,1.0,0.0,expert,13.0
8002,fd70e280-7144-11e5-ba71-058fbc01cf0b,ce71f654-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Black and Tan Coonhound-Beagle Mix,Cross Breed,0,40.0,1.0,0.0,0,1.0
8003,fd70e2e4-7144-11e5-ba71-058fbc01cf0b,ce71f6b8-7144-11e5-ba71-058fbc01cf0b,female,2007.0,American Eskimo Dog,Pure Breed,Non-Sporting,20.0,1.0,0.0,0,6.0
8004,fd70e3de-7144-11e5-ba71-058fbc01cf0b,ce71f780-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Russell Terrier,Pure Breed,Terrier,10.0,1.0,0.0,0,4.0
8005,fd70e474-7144-11e5-ba71-058fbc01cf0b,ce71f83e-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Miniature Schnauzer,Pure Breed,Terrier,10.0,1.0,0.0,renaissance-dog,14.0
8006,fd70e596-7144-11e5-ba71-058fbc01cf0b,ce71f898-7144-11e5-ba71-058fbc01cf0b,male,2001.0,Pug,Pure Breed,Toy,10.0,1.0,0.0,0,1.0
8007,fd70e640-7144-11e5-ba71-058fbc01cf0b,ce71f8fc-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Polish Lowland Sheepdog,Pure Breed,Herding,30.0,1.0,0.0,0,3.0
8008,fd70e6e0-7144-11e5-ba71-058fbc01cf0b,ce71f956-7144-11e5-ba71-058fbc01cf0b,female,2004.0,Chihuahua,Pure Breed,Toy,0.0,1.0,0.0,0,1.0
8009,fd70e780-7144-11e5-ba71-058fbc01cf0b,ce71fa14-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Chihuahua,Pure Breed,Toy,0.0,1.0,0.0,protodog,1.0
8010,fd70e87a-7144-11e5-ba71-058fbc01cf0b,ce71e0a6-7144-11e5-ba71-058fbc01cf0b,male,2014.0,Poodle,Pure Breed,Non-Sporting,0.0,0.0,0.0,0,7.0
8011,fd70e924-7144-11e5-ba71-058fbc01cf0b,ce71f9ba-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,0,18.0
8012,fd70e9c4-7144-11e5-ba71-058fbc01cf0b,ce71fa78-7144-11e5-ba71-058fbc01cf0b,male,2013.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,0,3.0
8013,fd70ea64-7144-11e5-ba71-058fbc01cf0b,ce71fb36-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Miniature Schnauzer,Pure Breed,Terrier,10.0,1.0,0.0,charmer,3.0
8014,fd70eb0e-7144-11e5-ba71-058fbc01cf0b,ce71fb9a-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,140.0,1.0,0.0,0,1.0
8015,fd70eba4-7144-11e5-ba71-058fbc01cf0b,ce71d5a2-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Basset Hound,Pure Breed,Hound,20.0,0.0,0.0,renaissance-dog,11.0
8016,fd70ec44-7144-11e5-ba71-058fbc01cf0b,ce71fc58-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Labrador Retriever,Pure Breed,Sporting,50.0,1.0,0.0,0,4.0
8017,fd70ece4-7144-11e5-ba71-058fbc01cf0b,ce71fbf4-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,charmer,28.0
8018,fd70ed8e-7144-11e5-ba71-058fbc01cf0b,ce71fd16-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Cavalier King Charles Spaniel-Australian Shepherd ,Cross Breed,0,10.0,1.0,0.0,0,7.0
8019,fd70edf2-7144-11e5-ba71-058fbc01cf0b,ce71fcbc-7144-11e5-ba71-058fbc01cf0b,male,2008.0,Border Collie,Pure Breed,Herding,40.0,1.0,0.0,ace,6.0
8020,fd70ee60-7144-11e5-ba71-058fbc01cf0b,ce71fd7a-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,70.0,1.0,0.0,0,6.0
8021,fd70ef8c-7144-11e5-ba71-058fbc01cf0b,ce71fe9c-7144-11e5-ba71-058fbc01cf0b,male,2008.0,Labrador Retriever,Pure Breed,Sporting,70.0,1.0,0.0,0,2.0
8022,fd70eff0-7144-11e5-ba71-058fbc01cf0b,ce71ff5a-7144-11e5-ba71-058fbc01cf0b,male,2013.0,Basenji-Whippet Mix,Cross Breed,0,30.0,1.0,0.0,0,6.0
8023,fd70f054-7144-11e5-ba71-058fbc01cf0b,ce71ff00-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Golden Retriever,Pure Breed,Sporting,70.0,1.0,0.0,0,4.0
8024,fd70f0b8-7144-11e5-ba71-058fbc01cf0b,ce71fdde-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Australian Shepherd,Pure Breed,Herding,60.0,1.0,0.0,0,4.0
8025,fd70f11c-7144-11e5-ba71-058fbc01cf0b,ce71ffbe-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,0,1.0
8026,fd70f180-7144-11e5-ba71-058fbc01cf0b,ce720018-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Golden Retriever,Pure Breed,Sporting,90.0,1.0,0.0,socialite,14.0
8027,fd70f1ee-7144-11e5-ba71-058fbc01cf0b,ce72007c-7144-11e5-ba71-058fbc01cf0b,male,2007.0,Shih Tzu-Dachshund Mix,Cross Breed,0,10.0,1.0,0.0,0,3.0
8028,fd70f252-7144-11e5-ba71-058fbc01cf0b,ce7200e0-7144-11e5-ba71-058fbc01cf0b,female,2002.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,7.0
8029,fd70f31a-7144-11e5-ba71-058fbc01cf0b,ce7201f8-7144-11e5-ba71-058fbc01cf0b,female,2004.0,Australian Shepherd-Border Collie Mix,Cross Breed,0,50.0,1.0,0.0,0,10.0
8030,fd70f37e-7144-11e5-ba71-058fbc01cf0b,ce72025c-7144-11e5-ba71-058fbc01cf0b,male,2006.0,Labrador Retriever,Pure Breed,Sporting,90.0,1.0,0.0,0,4.0
8031,fd70f3e2-7144-11e5-ba71-058fbc01cf0b,ce72019e-7144-11e5-ba71-058fbc01cf0b,male,2004.0,Cavalier King Charles Spaniel,Pure Breed,Toy,30.0,1.0,0.0,0,5.0
8032,fd70f450-7144-11e5-ba71-058fbc01cf0b,ce7202b6-7144-11e5-ba71-058fbc01cf0b,male,2007.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,socialite,6.0
8033,fd70f4b4-7144-11e5-ba71-058fbc01cf0b,ce7203d8-7144-11e5-ba71-058fbc01cf0b,female,2008.0,English Setter,Pure Breed,Sporting,40.0,1.0,0.0,charmer,13.0
8034,fd70f518-7144-11e5-ba71-058fbc01cf0b,ce72043c-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,3.0
8035,fd70f57c-7144-11e5-ba71-058fbc01cf0b,ce720496-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,4.0
8036,fd70f5e0-7144-11e5-ba71-058fbc01cf0b,ce72031a-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,ace,7.0
8037,fd70f644-7144-11e5-ba71-058fbc01cf0b,ce7204fa-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Basset Hound-Rottweiler Mix,Cross Breed,0,90.0,1.0,0.0,0,3.0
8038,fd70f702-7144-11e5-ba71-058fbc01cf0b,ce720374-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Cockapoo,Popular Hybrid,0,10.0,1.0,0.0,ace,6.0
8039,fd70f770-7144-11e5-ba71-058fbc01cf0b,ce720554-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,charmer,2.0
8040,fd70f7d4-7144-11e5-ba71-058fbc01cf0b,ce7205b8-7144-11e5-ba71-058fbc01cf0b,male,2004.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,70.0,1.0,0.0,0,1.0
8041,fd70f838-7144-11e5-ba71-058fbc01cf0b,ce720676-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,1.0
8042,fd70f892-7144-11e5-ba71-058fbc01cf0b,ce7206d0-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,0,6.0
8043,fd70f8f6-7144-11e5-ba71-058fbc01cf0b,ce720734-7144-11e5-ba71-058fbc01cf0b,male,2006.0,Labrador Retriever,Pure Breed,Sporting,80.0,1.0,0.0,0,3.0
8044,fd70f95a-7144-11e5-ba71-058fbc01cf0b,ce720798-7144-11e5-ba71-058fbc01cf0b,male,2014.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,protodog,6.0
8045,fd70fa18-7144-11e5-ba71-058fbc01cf0b,ce7207f2-7144-11e5-ba71-058fbc01cf0b,male,2012.0,English Springer Spaniel,Pure Breed,Sporting,40.0,1.0,0.0,renaissance-dog,1.0
8046,fd70faea-7144-11e5-ba71-058fbc01cf0b,ce720612-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Labrador Retriever,Pure Breed,Sporting,70.0,1.0,0.0,0,3.0
8047,fd70fba8-7144-11e5-ba71-058fbc01cf0b,ce720856-7144-11e5-ba71-058fbc01cf0b,female,2006.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,renaissance-dog,4.0
8048,fd70fc0c-7144-11e5-ba71-058fbc01cf0b,ce7208ba-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Poodle,Pure Breed,Non-Sporting,40.0,1.0,0.0,0,2.0
8049,fd70fc70-7144-11e5-ba71-058fbc01cf0b,ce720856-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,4.0
8050,fd70fcca-7144-11e5-ba71-058fbc01cf0b,ce720a36-7144-11e5-ba71-058fbc01cf0b,female,2014.0,Poodle-Maltese Mix,Cross Breed,Non-Sporting,10.0,1.0,0.0,renaissance-dog,12.0
8051,fd70fd2e-7144-11e5-ba71-058fbc01cf0b,ce720978-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Australian Shepherd-Australian Cattle Dog Mix,Cross Breed,0,40.0,1.0,0.0,0,6.0
8052,fd70fd92-7144-11e5-ba71-058fbc01cf0b,ce720a9a-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,renaissance-dog,7.0
8053,fd70fdf6-7144-11e5-ba71-058fbc01cf0b,ce720af4-7144-11e5-ba71-058fbc01cf0b,male,2004.0,Lhasa Apso-Poodle Mix,Cross Breed,0,10.0,1.0,0.0,0,2.0
8054,fd70fe5a-7144-11e5-ba71-058fbc01cf0b,ce720dc4-7144-11e5-ba71-058fbc01cf0b,female,2014.0,American Pit Bull Terrier,Pure Breed,0,10.0,0.0,0.0,0,5.0
8055,fd70febe-7144-11e5-ba71-058fbc01cf0b,ce720e28-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Basset Hound,Pure Breed,Hound,50.0,1.0,0.0,0,3.0
8056,fd70ff22-7144-11e5-ba71-058fbc01cf0b,ce720e8c-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Poodle,Pure Breed,Non-Sporting,50.0,1.0,0.0,0,17.0
